cohort,rel_time,att,se,ci_low,ci_high
2017-01-01,38,41.24526369937962,16.124214294045963,9.641803683049535,72.84872371570971
2017-01-01,39,44.30367128990139,15.438638188663496,14.043940440120934,74.56340213968184
2017-01-01,40,44.04572290822415,15.690518256590677,13.292307125306422,74.79913869114188
2017-01-01,41,39.272931704621044,15.78083214472466,8.342500700960713,70.20336270828138
2017-01-01,42,39.52073582135972,15.766446558311465,8.618500567069251,70.4229710756502
2017-01-01,43,35.191320761934804,14.252024834701547,7.2573520859197735,63.12528943794983
2017-01-01,44,32.378044951547494,14.497149330457953,3.963632263849906,60.792457639245086
2017-01-01,45,25.502775908563876,16.2309080463311,-6.309803862245076,57.31535567937283
2017-01-01,46,22.22065012043764,19.733676783380318,-16.457356374987782,60.89865661586306
2017-01-01,47,19.76405792822149,21.45284657343338,-22.283521355707933,61.81163721215091
2017-01-01,48,22.70898854908927,18.82170754044628,-14.181558230185438,59.59953532836398
2017-01-01,49,28.000972202911782,15.945112862291316,-3.251449007179197,59.25339341300276
2017-01-01,50,36.75112798358147,14.645340763129793,8.046260087847074,65.45599587931586
2017-01-01,51,39.304211376278886,16.202424321240336,7.547459706647828,71.06096304590994
2017-01-01,52,41.854727108525225,17.563347340007095,7.430566322111318,76.27888789493913
2017-01-01,53,40.53132995687574,17.891835700139925,5.463331984601481,75.59932792915
2017-01-01,54,37.04693113048809,18.82309054302248,0.15367366616403189,73.94018859481216
2017-01-01,55,32.655280311970046,19.90137646080237,-6.351417551202601,71.66197817514269
2017-01-01,56,28.218495985272796,20.56205880585566,-12.0831392742043,68.52013124474989
2017-01-01,57,26.921261811838576,22.543965963990832,-17.264911477583453,71.1074351012606
2017-01-01,58,31.386563368193066,22.837161766100515,-13.37427369336394,76.14740042975006
2017-01-01,59,34.01825150960383,24.411441368138508,-13.828173571947644,81.8646765911553
2017-01-01,60,38.52045455248651,23.263564145124136,-7.076131171956796,84.11704027692983
2017-01-01,61,38.578635551311606,25.60402968869837,-11.605262638537198,88.76253374116041
